,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,vanilla,salt,sugar,sweetener,cocoa_butter,lecithin,company_continent,origin_continent,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey
552,Cravve,Australia,2012,Tanzania,"Tanzania, batch a1",75.0,3.25,3,"spice, roasty, off fatty note",0,0,1,0,1,0,OC,AF,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
553,Cravve,Australia,2012,Brazil,"Bahia, batch a1213",65.0,3.25,3,"sandy, sweet, smokey",0,0,1,0,1,0,OC,SA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
554,Cravve,Australia,2012,Fiji,"Namau Village, N. Taileva P., batch a2812",67.0,3.25,3,"acidic, sweet, cucumber",0,0,1,0,1,0,OC,OC,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
555,Cravve,Australia,2012,Vanuatu,"Vanuatu, batch 2410",64.0,3.25,3,"sandy, sweet, spicy, roasty",0,0,1,0,1,0,OC,OC,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
556,Cravve,Australia,2014,Vanuatu,"Vanuatu, batch 2410",83.0,2.75,3,banana nut,0,0,1,0,1,0,OC,OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Cravve,Australia,2014,Papua new guinea,"New Ireland, batch 1702",70.0,2.5,3,"true to sugar, molasses",0,0,1,0,1,0,OC,OC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
558,Creo,United States,2016,Ecuador,"""heirloom"", Arriba Nacional",73.0,3.75,3,"creamy, complex, fruity",0,0,1,0,1,0,NA,SA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
559,Creo,United States,2016,Ecuador,"""heirloom"", Arriba Nacional",85.0,3.25,3,"oily, mild bitter, nutty, fruit",0,0,1,0,1,0,NA,SA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
560,Crow and Moss,United States,2020,Honduras,"Wampusirpi, batch 41",70.0,3.5,2,"banana, spicy, grassy",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
561,Crow and Moss,United States,2020,Dominican republic,"Zorzal, batch 40",70.0,3.25,2,"deep cherry, earthy, rubbery",0,0,1,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
562,Crow and Moss,United States,2020,Colombia,"Aruaca, batch 39",70.0,3.25,2,"nutty, citrus",0,0,1,0,0,0,NA,SA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
563,Daintree,Australia,2011,Australia,"Daintree Estates, N. Queensland",70.0,3.25,5,"vanilla, banana, citrus",1,0,1,0,1,1,OC,OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
564,Daintree,Australia,2015,Australia,Goodman Estate,70.0,2.75,3,"sandy, candy like vanilla, off",0,0,1,0,1,0,OC,OC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
565,Dalloway,United States,2017,Dominican republic,"Dominican Republic, batch 7",72.0,2.75,2,"hammy, sour, astringent",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
566,Damson,United Kingdom,2015,Ecuador,Los Rios,70.0,3.5,3,"floral, banana",0,0,1,0,1,0,EU,SA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
567,Damson,United Kingdom,2015,Trinidad and Tobago,Robson Estate,70.0,3.0,3,"floral, sour, synthetic, off",0,0,1,0,1,0,EU,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
568,Damson,United Kingdom,2015,Nicaragua,O'Payo,70.0,2.75,3,"oily, grapes, pungent",0,0,1,0,1,0,EU,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
569,Damson,United Kingdom,2015,Grenada,Crayfish Bay aka Non Pariel Estate,70.0,2.25,3,"off, pungent, intense",0,0,1,0,1,0,EU,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
570,Damson,United Kingdom,2018,Blend,"Angel Bar, Nicaragua, Madagascar",65.0,2.5,4,"sweet, vinegar",0,0,1,0,1,1,EU,Unknown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
571,Dandelion,United States,2012,Dominican republic,"Elvesia, 2011",70.0,3.75,2,"spicy, fudgey",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
572,Dandelion,United States,2012,Colombia,Colombian,70.0,3.25,2,"grassy, green, candy spice",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,Dandelion,United States,2012,Costa rica,Upala,70.0,3.0,2,"dried fruit, tannic",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
574,Dandelion,United States,2013,Venezuela,"Mantuano, 2012, batch 1",70.0,3.5,2,"roasty, oreo shell, coffee",0,0,1,0,0,0,NA,SA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,Dandelion,United States,2013,Papua new guinea,"Papua New Guinea, batch 1",70.0,3.5,2,"mild smoke, raspberry, cocoa",0,0,1,0,0,0,NA,OC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
576,Dandelion,United States,2013,Venezuela,"Patanemo, batch 3",70.0,3.25,2,"licorice, sour, rich cocoa",0,0,1,0,0,0,NA,SA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
577,Dandelion,United States,2013,Venezuela,"Cumboto, farmer Jose Lugo, batch 1",70.0,2.75,2,"acidic, sour, cocoa",0,0,1,0,0,0,NA,SA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
578,Dandelion,United States,2014,Dominican republic,"San Francisco de Macoris, Cibao region",70.0,3.75,2,"cherry, rich choco",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
579,Dandelion,United States,2014,Belize,Maya Mountain,70.0,3.5,2,"heavy roast, blackberry",0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
580,Dandelion,United States,2014,Ecuador,"Camino Verde P., Balao, Guayas, 2013",70.0,3.5,2,"gummy, nutty, bourbon",0,0,1,0,0,0,NA,SA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Dandelion,United States,2014,Liberia,Buto,70.0,2.75,2,"roasty, spicy, nutty",0,0,1,0,0,0,NA,AF,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
582,Dandelion,United States,2015,Belize,"Maya Mtn., Break Bar- Snark",70.0,3.0,2,"intense, roasty, coffee, raisin",0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
583,Dandelion,United States,2016,Dominican republic,"Zorzal Reserva, 2015 H., Kerchner",70.0,3.75,2,"cherry, rich choco",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
584,Dandelion,United States,2017,Costa rica,"Hacienda Azul, 2016 Harvest",70.0,3.0,2,"cocoa, sour, toffee, earthy",0,0,1,0,0,0,NA,NA,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
585,Dandelion,United States,2018,India,"Anamalai, 2017 harvest",70.0,3.5,2,"ripe orange, citrus",0,0,1,0,0,0,NA,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
586,Dandelion,United States,2018,Honduras,"WAPU, La Mosquitia, 2017 harvest",70.0,3.25,2,"nutty, moderate acidity",0,0,1,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Dandelion,United States,2018,Sierra leone,"Gola Rainforest, 2017 harvest",70.0,3.0,2,"vegetal, high astringency",0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,Dandelion,United States,2019,Vietnam,"Ben Tre, 2018 Harvest",70.0,3.5,2,"green apple, sticky",0,0,1,0,0,0,NA,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
589,Dandelion (aka Brower Ave),United States,2011,Dominican republic,Dominican Republic,70.0,3.25,2,"grassy, fruity, brownie",0,0,1,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590,Dandelion (aka Brower Ave),United States,2011,Madagascar,Madagascar,70.0,3.25,2,"brownie, red berry",0,0,1,0,0,0,NA,AF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
591,Dandelion (aka Brower Ave),United States,2011,Tanzania,Tanzania,70.0,3.25,2,cocoa flavor dominates,0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,Danta,Guatemala,2009,Guatemala,Las Acacias E.,60.0,3.25,4,"wood, holiday spice, soap",1,0,1,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
593,Danta,Guatemala,2009,Guatemala,Las Acacias E.,75.0,3.0,4,"dark woody, plum, astringent",1,0,1,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,Danta,Guatemala,2011,Guatemala,Los Ujuxtes,60.0,3.5,4,"oily, dried fruit, vanilla",1,0,1,0,1,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
595,Danta,Guatemala,2012,Guatemala,Las Acacias E.,70.0,4.0,2,"sweet spice, floral",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
596,Danta,Guatemala,2012,Guatemala,Los Ujuxtes,70.0,3.75,2,spicy,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
597,Danta,Guatemala,2012,Madagascar,Sambirano,70.0,3.75,2,"oily, toffee, hints of fruit",0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
598,Danta,Guatemala,2012,Guatemala,"Oscuro, Finca Chimelb",70.0,3.25,2,"nutty, ashey, spicy pepper",0,0,1,0,0,0,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
599,Danta,Guatemala,2012,Venezuela,Chuao,75.0,3.0,4,"gummy, fatty, caramel",1,0,1,0,1,0,NA,SA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
600,Danta,Guatemala,2014,Guatemala,Los Ujuxtes,82.0,3.25,4,"fatty, sunflower, peanutbutter",1,0,1,0,1,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
601,DAR,United States,2016,Blend,"DUO, batch 002, Ecuador, Costa Rica",70.0,3.25,2,"floral, licorice, roasty",0,0,1,0,0,0,NA,Unknown,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
602,DAR,United States,2016,Vietnam,Vietnam,72.0,3.0,2,"raisins, astringent",0,0,1,0,0,0,NA,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
603,DAR,United States,2016,Venezuela,"Venezuela, batch 122",72.0,2.75,2,"nut, tobacco, burnt, off notes",0,0,1,0,0,0,NA,SA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Darcis,Belgium,2019,Vietnam,Mekong Delta,70.0,3.25,4,"muted, creamy, basic cocoa",0,0,1,0,1,1,EU,AS,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Darcis,Belgium,2019,Peru,Piura,72.0,3.0,4,"muted, creamy, grapes, fatty",0,0,1,0,1,1,EU,SA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
606,Dark Forest,United States,2015,Venezuela,Ocumare,70.0,3.25,3,"roasty, nutty, sweet",0,0,1,0,1,0,NA,SA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,Dark Forest,United States,2015,Ecuador,Ecuador,70.0,3.25,3,"bold, floral, rum",0,0,1,0,1,0,NA,SA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
608,Dark Forest,United States,2015,Madagascar,Madagascar,70.0,3.0,3,"sweet, strong sour, acidic",0,0,1,0,1,0,NA,AF,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
609,Dark Forest,United States,2015,Tanzania,Tanzania,70.0,3.0,3,"intense, sweet, brownie",0,0,1,0,1,0,NA,AF,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
610,Dark Forest,United States,2016,Bolivia,Bolivia,75.0,3.25,3,"mild cherry, fatty",0,0,1,0,1,0,NA,SA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
611,Davis,United States,2012,Blend,West Africa,58.0,3.25,4,"nice melt, odd rubber notes",0,0,1,0,1,1,NA,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,Davis,United States,2013,Dominican republic,Rainforest,70.0,2.75,4,"chalky, vanilla, caramel",0,0,1,0,1,1,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
613,Davis,United States,2013,Venezuela,Venezuela,70.0,2.75,4,"fatty, powdery, nut, sl. Burnt",0,0,1,0,1,1,NA,SA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
614,Davis,United States,2013,Ghana,Ghana,70.0,2.5,4,"vanilla, fatty, basic cocoa",0,0,1,0,1,1,NA,AF,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
615,De Mendes,Brazil,2015,Brazil,"Nativo, Varzea",72.0,3.5,3,"texture issues, brownie",0,0,1,0,1,0,SA,SA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,De Mendes,Brazil,2015,Brazil,"Selvagem, Jari",65.0,3.5,3,"one dimensional, brownie",0,0,1,0,1,0,SA,SA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,De Villiers,South africa,2016,Madagascar,"Sambirano Valley, batch 2477",70.0,3.0,3,"high roast, fruit",0,0,1,0,1,0,AF,AF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
618,De Villiers,South africa,2016,Uganda,Bundibugyo District,70.0,2.5,3,"high roast, intense, fatty",0,0,1,0,1,0,AF,AF,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
619,Dean and Deluca (Belcolade),United States,2007,Costa rica,Costa Rica,64.0,3.0,4,"dark coffee, cocoa",1,0,1,0,1,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Dean and Deluca (Belcolade),United States,2007,Ecuador,Ecuador,71.0,3.0,4,"cinamon, nutmeg, coffee",1,0,1,0,1,0,NA,SA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
621,Dean and Deluca (Belcolade),United States,2007,Ghana,Ghana,60.0,3.0,4,"nutty, simple, sweet",1,0,1,0,1,0,NA,AF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,Dean and Deluca (Belcolade),United States,2007,Papua new guinea,Papua New Guinea,64.0,3.0,4,"waxy, tobacco, smokey",1,0,1,0,1,0,NA,OC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
623,Dean and Deluca (Belcolade),United States,2007,Peru,Peru,64.0,3.0,4,"mild mint, basic cocoa",1,0,1,0,1,0,NA,SA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,Dean and Deluca (Belcolade),United States,2007,Madagascar,Madagascar,66.0,2.5,4,"sandy, cloying, rich cocoa",1,0,1,0,1,0,NA,AF,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
625,Debauve & Gallais (Michel Cluizel),France,2008,Venezuela,Venezuela,66.0,3.75,4,"fatty, rich cocoa, roasty",1,0,1,0,1,0,EU,SA,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
626,Debauve & Gallais (Michel Cluizel),France,2009,Papua new guinea,Papua New Guinea,64.0,3.0,4,"smokey, chalky, berry, caramel",1,0,1,0,1,0,EU,OC,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
627,Definite,Dominican republic,2018,Dominican republic,Duarte Province,80.0,3.0,2,"mild bitter, fatty, grassy",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,Definite,Dominican republic,2018,Dominican republic,Duarte Province,70.0,2.6,2,"dirty, floral, unrefined",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
629,Definite,Dominican republic,2018,Dominican republic,Elvesia,70.0,2.5,2,"metallic, dirt/ earthy",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Desbarres,Canada,2016,Tanzania,"Kilombero, batch 41",72.0,2.5,2,"vanilla, chemical, rubber",0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
631,Desbarres,Canada,2019,Guatemala,"Monte Grande, batch 178",72.0,3.0,2,"smokey, roasty, acidic, rich",0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
632,DeVries,United States,2007,Costa rica,Costa Rica,77.0,3.5,2,"red berry, lingering coffee",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
633,DeVries,United States,2007,Dominican republic,Dominican Republic,77.0,3.5,2,"sticky, woodsy, rum",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
634,DeVries,United States,2008,Bolivia,Bolivian,80.0,2.75,2,"intense fruit, bitter ending",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,Dick Taylor,United States,2011,Ecuador,Ecuador,70.0,3.25,2,"grassy, tea, late sour",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
636,Dick Taylor,United States,2011,Dominican republic,La Red,74.0,3.0,2,"earthy, tart, sour",0,0,1,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
637,Dick Taylor,United States,2011,Madagascar,Sambirano,80.0,2.75,2,"sandy, flat, hint of berry",0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
638,Dick Taylor,United States,2011,Venezuela,Mantuano,75.0,2.75,2,"sticky, very roasty, nutty",0,0,1,0,0,0,NA,SA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
639,Dick Taylor,United States,2012,Bolivia,Bolivia,75.0,2.75,2,"dry, mint, medicinal",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
640,Dick Taylor,United States,2013,Ecuador,Camino Verde,76.0,3.5,2,"butter, floral, rum",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
641,Dick Taylor,United States,2013,Ecuador,"Ecuador, Choc. Garage Exclusive",70.0,3.25,2,"oily, black pepper, roasty",0,0,1,0,0,0,NA,SA,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
642,Dick Taylor,United States,2014,Dominican republic,Elvesia,74.0,3.5,2,"mild fruit and spice, roasty",0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,Dick Taylor,United States,2015,Bolivia,"Alto Beni, Wild Harvest, Limited Ed.",70.0,3.75,2,"sticky, rich, cherry",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
644,Dick Taylor,United States,2016,Vietnam,Tien Giang,78.0,3.5,2,"tropical berry, intense",0,0,1,0,0,0,NA,AS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
645,Dick Taylor,United States,2017,Solomon islands,"Solomon Is.,batch 17158, N.Vela",72.0,4.0,2,"well defined, creamy, cherry",0,0,1,0,0,0,NA,OC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
646,Dick Taylor,United States,2017,Guatemala,Lanquin Estate,70.0,3.75,2,"blackberry, raisns",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
647,Dick Taylor,United States,2017,Brazil,"Fazenda Camboa, Bahia, batch 17009",75.0,3.75,2,"sticky, roasty nibs, grapes",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
648,Dick Taylor,United States,2018,Fiji,"Vanua Levu, Matasawalevu",80.0,3.75,2,"cocoa, tea, malt",0,0,1,0,0,0,NA,OC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,Dick Taylor,United States,2019,Belize,"Maya Mtn, Toledo",72.0,4.0,2,"creamy, sticky, dried fruit",0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
650,Dick Taylor,United States,2019,Madagascar,"Akesson P., Sambirano",72.0,3.75,2,"sticky, dried fruit, toast, cocoa",0,0,1,0,0,0,NA,AF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
651,Dick Taylor,United States,2020,Blend,"Northerner, Madagascar and Brazil",73.0,3.5,2,"burnt honey, earthy",0,0,1,0,0,0,NA,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
652,Diogo Vaz,Sao Tome and Principe,2019,Sao Tome and Principe,"Sao Tome, batch OST-18-01",65.0,3.0,4,"complex, sweet, sour, grassy",0,0,1,0,1,1,AF,AF,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
653,Diogo Vaz,Sao Tome and Principe,2019,Sao Tome and Principe,"Sao Tome, batch TRI-18-002, trinitario",75.0,3.0,4,"bland, fatty, fruit",0,0,1,0,1,1,AF,AF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
654,Diogo Vaz,Sao Tome and Principe,2019,Sao Tome and Principe,"Sao Tome, unroasted, batch UNR-18-003",70.0,2.75,4,"cocoa, raw, dirty, chemical",0,0,1,0,1,1,AF,AF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,Diogo Vaz,Sao Tome and Principe,2019,Sao Tome and Principe,"Sao Tome, Grand Cru Plantation, amelonado",75.0,2.5,4,"late cocoa, harsh, off notes",0,0,1,0,1,1,AF,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,Doble & Bignall,United Kingdom,2014,Nicaragua,Johe,72.0,3.5,3,"nutty, caramel, toffee",0,0,1,0,1,0,EU,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Doble & Bignall,United Kingdom,2014,Panama,"Panama, Raven",72.0,3.25,3,"mild cherry, earthy",0,0,1,0,1,0,EU,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
658,Doble & Bignall,United Kingdom,2014,Venezuela,"Puerto Cabello, Mantuano",72.0,3.25,3,"fatty, rasin, nutty",0,0,1,0,1,0,EU,SA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
659,Doble & Bignall,United Kingdom,2015,Venezuela,Puerto Cabello,85.0,3.0,3,"intense, spicy, floral",0,0,1,0,1,0,EU,SA,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
660,Dolfin (Belcolade),Belgium,2006,Blend,Noir,70.0,1.5,3,"acidic, astringent, unpleasant",0,0,1,0,0,1,EU,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
661,Dolfin (Belcolade),Belgium,2008,Blend,"Africa, West Africa",88.0,3.0,3,"sticky, floral",0,0,1,0,0,1,EU,Unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
662,Domori,Italy,2006,Venezuela,Carenero Superior,70.0,3.5,2,"creamy, basic cocoa",0,0,1,0,0,0,EU,SA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Domori,Italy,2006,Peru,Apurimac,70.0,3.25,2,"floral, olive",0,0,1,0,0,0,EU,SA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
664,Domori,Italy,2006,Venezuela,Sur del Lago Classificado,70.0,3.0,2,"long lasting, fruit",0,0,1,0,0,0,EU,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
665,Domori,Italy,2007,Venezuela,Porcelana,70.0,4.0,2,"creamy, complex, coffee",0,0,1,0,0,0,EU,SA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
666,Domori,Italy,2007,Ecuador,Ecuador,70.0,4.0,2,"creamy, nuts, woody, cocoa",0,0,1,0,0,0,EU,SA,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
667,Domori,Italy,2007,Venezuela,"Ocumare 67, Puertofino",70.0,4.0,2,"creamy, mint, tobacco, olive",0,0,1,0,0,0,EU,SA,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
668,Domori,Italy,2007,Indonesia,"Java, Javablond",70.0,3.75,2,"creamy, smokey, tobacco",0,0,1,0,0,0,EU,AS,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
669,Domori,Italy,2007,Madagascar,Madagascar,70.0,3.5,2,"fruity, basic cocoa",0,0,1,0,0,0,EU,AF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
670,Domori,Italy,2007,Madagascar,Madagared,70.0,3.5,2,"smooth, banana, cocoa",0,0,1,0,0,0,EU,AF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
671,Domori,Italy,2007,Venezuela,"Ocumare 61, Puertomar",75.0,3.25,2,"sticky, smoke, ham, earthy",0,0,1,0,0,0,EU,SA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
672,Domori,Italy,2007,Venezuela,Granella,60.0,3.25,2,"mild spice, licorice",0,0,1,0,0,0,EU,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,Domori,Italy,2008,Blend,Ilblend,70.0,3.75,2,"sticky, olive",0,0,1,0,0,0,EU,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
674,Domori,Italy,2008,Blend,Blend No. 1,78.0,3.5,2,"sticky, grassy, coffee",0,0,1,0,0,0,EU,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
675,Domori,Italy,2008,Venezuela,"Carupano, H. San Jose",70.0,3.0,2,"cucumber, hot spices",0,0,1,0,0,0,EU,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Domori,Italy,2008,Colombia,Teyuna,70.0,3.0,2,"creamy, woody, earthy",0,0,1,0,0,0,EU,SA,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
