,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey,company_continent,origin_continent
701,697,Duffy's,United Kingdom,3.2712418300653594,Nicaragua,"Nicaliso, Xoco",71.0,3.25,3,"intense, almond, coffee",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
702,697,Duffy's,United Kingdom,3.2712418300653594,Panama,"Bocas del Toro, Tierra Oscura",72.0,3.0,3,"licorice, leathery",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
703,923,Duffy's,United Kingdom,3.2069444444444444,Venezuela,Ocumare,72.0,3.75,3,"creamy, nutty",1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
704,1331,Duffy's,United Kingdom,3.197530864197531,Nicaragua,"Rico Rugoso, Xoco",76.0,3.75,4,"black pepper, rich, intense",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
705,1331,Duffy's,United Kingdom,3.197530864197531,Nicaragua,"Chuno, Xoco",70.0,3.5,4,"sandy, full bodied, spicy",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
706,1662,Duffy's,United Kingdom,3.24375,Guatemala,"Rio Dulce, Xoco",70.0,4.0,4,"intense, spicy, butterscotch",1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
707,1964,Duffy's,United Kingdom,3.3627450980392157,Nigeria,Eti-Oni,70.0,2.75,4,candy like off flavor,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2186609686609686
708,2100,Duffy's,United Kingdom,3.1915555555555555,Guatemala,Mayan Red,80.0,3.25,4,"intense earthy, cocoa, roasty",1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
709,2366,Duffy's,United Kingdom,3.1333333333333333,Philippines,South Cotabato,70.0,3.5,4,"cocoa, honey, watery, sweet",1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.203216374269006
710,1506,Dulcinea,United States,3.24375,Dominican republic,"Dominican Republic, batch 1507",70.0,3.25,2,"coarse, earthy, mild banana",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
711,1630,Durci,United States,3.24375,Ecuador,Corona Arriba,70.0,4.0,3,blackberry and cinnamon,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
712,1626,Durci,United States,3.24375,Peru,"Maranon, Joya Rara",70.0,3.5,3,"sandy, orange, butterscotch",1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2241003271537623
713,1626,Durci,United States,3.24375,Venezuela,"Rio Caribe, Tepui Treasure",70.0,3.5,3,"fatty, roasty, intense brownie",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
714,1630,Durci,United States,3.24375,Dominican republic,Taino Secret,70.0,3.25,3,"dates, acidic, rich cocoa",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.205074235907952,3.211668839634941
715,1630,Durci,United States,3.24375,Venezuela,"Carenero, Empyrean Sabor",70.0,3.25,3,"cherry, earthy, tobacco",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2241003271537623
716,2040,Durci,United States,3.1915555555555555,Peru,Piura Blanco,70.0,4.0,3,"smoth, dense, grape",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
717,1343,East Van Roasters,Canada,3.197530864197531,Dominican republic,"Dominican Republic, batch DR113",70.0,3.75,3,"spicy, cocoa",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
718,1343,East Van Roasters,Canada,3.197530864197531,Madagascar,"Madagascar, batch M132",70.0,3.5,3,ultra fruity,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2186609686609686
719,1343,East Van Roasters,Canada,3.197530864197531,Peru,"Peru, batch P116",70.0,3.25,3,"waxy, spicy, tobacco",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
720,1812,Eau de Rose,Canada,3.236046511627907,Colombia,Tumaco,70.0,3.25,3,"dried fruit, strong floral",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2241003271537623
721,1812,Eau de Rose,Canada,3.236046511627907,Colombia,Arauca,70.0,3.25,3,"mild, dried fruit, chocolate",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2241003271537623
722,919,Eclat (Felchlin),United States,3.2069444444444444,Peru,"Maranon, Good & Evil, w/ nibs",72.0,2.75,3,"buttery, burlap",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
723,2358,Eclat (Fruition),United States,3.1333333333333333,Peru,"NOE, nacional/criollo, batch 1",80.0,3.5,2,"nutty, almond butter",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
724,1876,Edelmond,Germany,3.236046511627907,Venezuela,Porcelana,68.0,3.0,2,"dry, gritty, cardboard, nutty",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
725,252,El Ceibo,Bolivia,3.0386904761904763,Bolivia,Alto Beni,71.0,2.75,4,"lemon, tart, burnt, chemical",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1836512421545726,3.2241003271537623
726,709,El Ceibo,Bolivia,3.2712418300653594,Bolivia,"Alto Beni, Covendo Region",75.0,3.75,4,"nutty, rich, red berry",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.1836512421545726,3.2241003271537623
727,32,El Rey,Venezuela,3.0625,Venezuela,"Carenero Superior, Gran Saman",70.0,2.75,5,"gritty, chalky, earthy, sour",1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3.1836512421545726,3.2241003271537623
728,206,El Rey,Venezuela,3.0386904761904763,Venezuela,"Carenero Superior, Mijao",61.0,3.0,5,"muted, cherry, banana",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1836512421545726,3.2241003271537623
729,206,El Rey,Venezuela,3.0386904761904763,Venezuela,"Carenero Superior, Apamate",74.0,2.5,5,"sandy, banana, sour",1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.1836512421545726,3.2241003271537623
730,206,El Rey,Venezuela,3.0386904761904763,Venezuela,"Carenero Superior, Bucare",58.0,2.5,5,"gritty, sweet, banana, smoke",1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.1836512421545726,3.2241003271537623
731,439,El Rey,Venezuela,3.088495575221239,Venezuela,"Rio Caribe, Macuro",70.0,3.0,5,"sandy, bold, cherry, peanut butter",1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,3.1836512421545726,3.2241003271537623
732,439,El Rey,Venezuela,3.088495575221239,Venezuela,"Rio Caribe, Cariaco",60.5,2.75,5,"very sweet, marshmallow",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1836512421545726,3.2241003271537623
733,1662,El Rey,Venezuela,3.24375,Venezuela,San Joaquin,70.0,3.75,5,"spicy, caramel, vanilla",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.1836512421545726,3.2241003271537623
734,2382,Eldora,United States,3.1333333333333333,Guatemala,"Polochic, batch 711",70.0,3.5,3,"cocoa, fig notes",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
735,1137,Emerald Estate,Saint Lucia,3.2148876404494384,Saint Lucia,Emerald Estate,70.0,3.25,2,"sandy, tannic, earthy",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
736,1137,Emerald Estate,Saint Lucia,3.2148876404494384,Saint Lucia,Emerald Estate,60.0,2.75,2,"low refinement, too sweet",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
737,1454,Emily's,Japan,3.24375,Peru,Peru,78.0,3.5,3,"brownine, nutty",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.206741541366628,3.2241003271537623
738,1450,Emily's,Japan,3.24375,Venezuela,Patanemo,79.0,3.0,3,"coarse, woody, roasty",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.206741541366628,3.2241003271537623
739,2108,Encuentro,France,3.1915555555555555,Haiti,Pisa w/ nibs,70.0,3.5,2,"simple, mild cocoa, fruit",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.211668839634941
740,2108,Encuentro,France,3.1915555555555555,Guatemala,Asochivite,70.0,3.5,2,"spicy, sweet",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
741,2118,Encuentro,France,3.1915555555555555,Madagascar,Bejofo,70.0,3.5,2,"fruity, roasty",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.2186609686609686
742,2114,Encuentro,France,3.1915555555555555,Dominican republic,Oko Caribe,70.0,3.25,2,"earthy, floral, cocoa",0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
743,1916,ENNA,United States,3.236046511627907,Honduras,"Wampusirpi, batch 007",75.0,3.25,2,"carrots, heavy roast",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
744,2198,ENNA,United States,3.1915555555555555,Vietnam,"Ben Tre, batch 77",72.0,3.0,2,"intens, brownie, spicy, metal",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.203216374269006
745,2350,ENNA,United States,3.1333333333333333,Trinidad and Tobago,"Maiden Voyage Estate, Herbert Pasqual",72.0,3.5,3,"muddy, rainins, nut, rubbery",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
746,2350,ENNA,United States,3.1333333333333333,Tanzania,Kokoa Kamili,80.0,3.0,3,"fruit, dirty",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2186609686609686
747,2350,ENNA,United States,3.1333333333333333,Sierra leone,Gola Rainforest,70.0,2.5,3,"dirty, earthy, burnt, honey",1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2186609686609686
748,1205,Erithaj (A. Morin),France,3.197530864197531,Vietnam,Ben Tre,70.0,3.25,3,"spicy, green, long, intense",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.223530513554012,3.203216374269006
749,1209,Erithaj (A. Morin),France,3.197530864197531,Vietnam,"Ba Lai, Mekong Delta",74.0,3.25,3,"grit, smoke, wood, blackberry",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3.223530513554012,3.203216374269006
750,1209,Erithaj (A. Morin),France,3.197530864197531,Vietnam,Ham Luong,80.0,3.0,3,"mild bitter, smoke, hammy",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.223530513554012,3.203216374269006
751,252,Escazu,United States,3.0386904761904763,Venezuela,Ocumare,72.0,3.0,4,"woody, cocoa",1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.205074235907952,3.2241003271537623
752,423,Escazu,United States,3.088495575221239,Venezuela,Carenero Superior,81.0,3.5,4,"hazelnut, fruit, slight bitter",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2241003271537623
753,431,Escazu,United States,3.088495575221239,Blend,"Carenero, Guapiles, Ocumare blend",74.0,2.75,4,"sweet, vanilla, sticky",1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.205074235907952,3.086734693877551
754,414,Escazu,United States,3.088495575221239,Costa rica,Guapiles,65.0,2.0,4,"sticky, slight plum, medicinal",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.205074235907952,3.211668839634941
755,903,Escazu,United States,3.2069444444444444,Venezuela,Rio Caribe,70.0,2.75,4,"nutty, ginger, off notes",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
756,666,Ethel's Artisan (Mars),United States,3.2712418300653594,Blend,Red Vanilla,62.0,2.75,4,"sweet, vanilla, mild banana",1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.205074235907952,3.086734693877551
757,666,Ethel's Artisan (Mars),United States,3.2712418300653594,Blend,"Peru, Madagascar",55.0,2.5,4,"gritty, overyly sweet, fruit punch",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.086734693877551
758,666,Ethel's Artisan (Mars),United States,3.2712418300653594,Trinidad and Tobago,Trinidad,55.0,2.5,4,"grits, very sweet, banana",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
759,666,Ethel's Artisan (Mars),United States,3.2712418300653594,Venezuela,Porcelana,70.0,2.5,4,"strong vanilla, strawberry, nut",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.205074235907952,3.2241003271537623
760,672,Ethel's Artisan (Mars),United States,3.2712418300653594,Blend,"Venezuela, Trinidad",62.0,2.5,4,"gritty, sweet, vanilla, woody",1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3.205074235907952,3.086734693877551
761,1275,Ethereal,United States,3.197530864197531,Dominican republic,Dominican Republic,80.0,3.75,3,"coarse, mild bitter, raisin",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
762,1275,Ethereal,United States,3.197530864197531,Ecuador,Ecuador,80.0,3.5,3,"spicy, roasty, mild bitter",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
763,1275,Ethereal,United States,3.197530864197531,Belize,Belize,80.0,3.0,3,"mild fruit, earthy",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
764,2142,Ethereal,United States,3.1915555555555555,Guatemala,Guatemala,80.0,3.5,3,prominent plum note,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
765,2450,Exquisito,United States,3.1333333333333333,Peru,"Maranon, Fortunato",73.0,3.0,3,dominated by heavy roast,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
766,565,Fearless (AMMA),United States,3.1888297872340425,Brazil,"Monte Alegre, D. Badaro, Raw, Organic",75.0,2.75,2,"perfume, floral, vanilla",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.205074235907952,3.2241003271537623
767,1732,Feitoria Cacao,Portugal,3.236046511627907,Jamaica,Blue Mountain,76.0,3.0,2,"roasty, spicy, nutty",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
768,1736,Feitoria Cacao,Portugal,3.236046511627907,Belize,Maya Mountain,76.0,2.75,2,"metallic, off notes, powdery",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
769,1736,Feitoria Cacao,Portugal,3.236046511627907,Venezuela,Cuyagua,76.0,2.5,2,"fatty, sandy, nutty, off notes",0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
770,56,Felchlin,Switzerland,3.0625,Bolivia,"Alto Beni, Cru Savage",68.0,4.0,5,"complex, raspberry, cocoa",1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.2241003271537623
771,48,Felchlin,Switzerland,3.0625,Ecuador,Arriba,72.0,3.5,5,"fatty, rich, spice, nutty",1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
772,48,Felchlin,Switzerland,3.0625,Madagascar,"Madagascar, Grand Cru",64.0,3.0,5,"basic cocoa, short length",1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2186609686609686
773,48,Felchlin,Switzerland,3.0625,Venezuela,Maracaibo Clasificado,65.0,3.0,5,"creamy, floral, complex",1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
774,105,Felchlin,Switzerland,3.0625,Dominican republic,Elvesia P.,74.0,3.0,5,"creamy, roasty, cocoa",1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
775,105,Felchlin,Switzerland,3.0625,Blend,Supremo- SF,62.0,2.0,5,"malitol, cocoa",1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.086734693877551
776,494,Felchlin,Switzerland,3.1888297872340425,Grenada,Grenada,58.0,3.5,5,"spicey, marshmallow",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
777,1283,Finca,United States,3.197530864197531,Dominican republic,Dominican Republic,70.0,3.25,3,"sandy, sweet, mild fruit",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
778,1283,Finca,United States,3.197530864197531,Dominican republic,Dominican Republic,80.0,3.0,3,"molasses, licorice, bitter",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.205074235907952,3.211668839634941
779,1287,Finca,United States,3.197530864197531,Dominican republic,Dominican Republic,85.0,2.5,3,"intense, molasses, bitter",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.205074235907952,3.211668839634941
780,1283,Finca,United States,3.197530864197531,Puerto rico,Puerto Rico,65.0,2.25,3,"intense, molasses, sweet",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.205074235907952,3.211668839634941
781,2486,Finnia,Canada,3.256172839506173,Blend,"Ucayali (Peru), Papua New G., Tabasco (Mexico)",70.0,3.25,3,"fruit, cocoa, fatty",1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.086734693877551
782,2478,Finnia,Canada,3.256172839506173,Mexico,Mexico,70.0,3.0,3,"banana, bland, sour, off",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.205074235907952,3.211668839634941
783,2474,Finnia,Canada,3.256172839506173,Honduras,Honduras,70.0,2.75,3,"off, hammy, roasty",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
784,2482,Finnia,Canada,3.256172839506173,Colombia,"Chigorodo, batch 001",70.0,2.75,3,"nutty, melon, vinegar",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.205074235907952,3.2241003271537623
785,2398,Firetree,United Kingdom,3.1333333333333333,Vanuatu,Malekula Island,72.0,3.75,4,"cherry, cocoa, creamy",1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.223404255319149
786,2394,Firetree,United Kingdom,3.1333333333333333,Papua new guinea,Karkar Island,72.0,3.5,4,"caramel, acidic, creamy",1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.223530513554012,3.223404255319149
787,2398,Firetree,United Kingdom,3.1333333333333333,Solomon islands,Guadalcanal,69.0,3.5,4,"plums, cocoa",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.223404255319149
788,2398,Firetree,United Kingdom,3.1333333333333333,Philippines,Mindanao Island,73.0,3.25,4,"creamy, honey, mild hammy",1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.203216374269006
789,2150,Five (5)Mile,United States,3.1915555555555555,Dominican republic,"Oko Caribe, San Fran. De Mac.,batch A",75.0,3.5,2,"roasty, simple",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
790,2154,Five (5)Mile,United States,3.1915555555555555,Colombia,"Tumaco, batch 23abc",75.0,3.0,2,"high acidity, bitter, nutty",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
791,2154,Five (5)Mile,United States,3.1915555555555555,Belize,"Maya Mtn, batch 7C",75.0,2.75,2,"hammy, dried fruit",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
792,2154,Five (5)Mile,United States,3.1915555555555555,Guatemala,"Monte Grande, batch 18",75.0,2.75,2,"hammy, large grits",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
793,2206,FJAK,Norway,3.1915555555555555,India,Goground,68.0,3.5,3,"muted, mild sweet cocoa",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.203216374269006
794,2206,FJAK,Norway,3.1915555555555555,Tanzania,Kokoa Kamili,70.0,3.5,3,"fruit, spicy mild molasses",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.2186609686609686
795,2202,FJAK,Norway,3.1915555555555555,Madagascar,Bejofo,70.0,3.0,3,"molasses, sour notes",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.223530513554012,3.2186609686609686
796,1267,Forever Cacao,United Kingdom,3.197530864197531,Peru,Rio Eni,72.0,2.75,3,"coconut, true to sugar bar",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.2241003271537623
797,1776,Forteza (Cortes),Puerto rico,3.236046511627907,Dominican republic,Dominican Republic,70.0,2.75,6,"strong vanilla, earthy, nutty",1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.205074235907952,3.211668839634941
798,1776,Forteza (Cortes),Puerto rico,3.236046511627907,Dominican republic,Puerto Rico,80.0,2.75,6,"vanilla, dried fruit, nuts",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.205074235907952,3.211668839634941
799,1776,Fossa,Singapore,3.236046511627907,Tanzania,"Kokoa Kamili Coop, Kilombero",67.0,3.75,2,"gummy, sandy, complex",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.206741541366628,3.2186609686609686
800,1776,Fossa,Singapore,3.236046511627907,Ecuador,"Camino Verde P., Balao, Guayas",75.0,3.5,2,"sticky, floral",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.206741541366628,3.2241003271537623
801,1772,Fossa,Singapore,3.236046511627907,Madagascar,"Akesson's E., Sambirano V.",70.0,2.75,2,"gummy, bland, sour",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.206741541366628,3.2186609686609686
802,2072,Fossa,Singapore,3.1915555555555555,Haiti,Pisa,68.0,3.5,2,"roasty, hazelnut, cocoa",0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.206741541366628,3.211668839634941
803,2072,Fossa,Singapore,3.1915555555555555,Philippines,Davao,70.0,3.25,2,"sandy, dried fruit, roasty",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.206741541366628,3.203216374269006
804,2072,Fossa,Singapore,3.1915555555555555,Bolivia,Alto Beni,70.0,3.0,2,"nuts, sour milk",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.206741541366628,3.2241003271537623
805,2072,Fossa,Singapore,3.1915555555555555,Indonesia,"Pak Eddy Farm, Yogyakarta Region",70.0,3.0,2,"sandy, powdery, late sour",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.206741541366628,3.203216374269006
806,2076,Fossa,Singapore,3.1915555555555555,Dominican republic,Oko Caribe,72.0,2.75,2,"coffee, acidic, astringent",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.206741541366628,3.211668839634941
807,2430,Fossa,Singapore,3.1333333333333333,Madagascar,"Ottange Farm, Mava Plantation, Sambirano",70.0,3.5,2,"roasted nuts, citrus, creamy",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.206741541366628,3.2186609686609686
808,2430,Fossa,Singapore,3.1333333333333333,Mexico,"Finca La Rioja E., Cacahoatan, Chiapas, microlot",70.0,3.0,2,"sticky, dried sour fruit, roasty",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.206741541366628,3.211668839634941
