,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey
472,647,Chocola'te,U.S.A,2011,Venezuela,Venezuela,68.0,3.75,2,"mild, earthy, grassy",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
473,1772,Chocolate Alchemist-Philly,U.S.A,2016,Peru,"Tumbes, ""Zarumilla""",90.0,2.5,2,"sticky, bitter, molasses, tart",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
474,1772,Chocolate Alchemist-Philly,U.S.A,2016,Blend,"Philly Blend, 5 plantations",80.0,2.5,2,"sticky, coconut, sour, bitter",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
475,1764,Chocolate Con Amor,U.S.A,2016,Ecuador,Ecuador,70.0,3.25,2,"molasses, tart, floral",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
476,1764,Chocolate Con Amor,U.S.A,2016,Dominican republic,Dominican Republic,60.0,3.0,2,"gritty, sweet, molasses",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
477,1764,Chocolate Con Amor,U.S.A,2016,Dominican republic,Dominican Republic,75.0,3.0,2,"sandy, rich, roasty, earthy",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
478,1764,Chocolate Con Amor,U.S.A,2016,Venezuela,Ocumare,80.0,3.0,2,"gritty, nutty, caramel",0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
479,1760,Chocolate Con Amor,U.S.A,2016,Uganda,Uganda,70.0,2.75,2,"roasty, cocoa, molasses",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
480,1768,Chocolate Con Amor,U.S.A,2016,Nicaragua,Nicaragua,80.0,2.75,2,"nutty, roasty, bitter",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,1760,Chocolate Con Amor,U.S.A,2016,Bolivia,Wild Bolivian,70.0,2.5,2,"gritty, molasses, earthy",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
482,1259,Chocolate Conspiracy,U.S.A,2014,Peru,Peru,74.0,2.75,3,"unrefined, odd, vegetal",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,1530,Chocolate Makers,Netherlands,2015,Peru,"Peru, Awagum bar",80.0,3.75,3,"nuts, coffee, peanut butter",1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484,1530,Chocolate Makers,Netherlands,2015,Congo,"Congo, Gorilla bar",68.0,3.5,3,"bold, rich cocoa, coffee",1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
485,1530,Chocolate Makers,Netherlands,2015,Dominican republic,Tres Hombres,75.0,3.25,3,"earthy, coffee, mild, tang",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
486,919,"Chocolate Tree, The",Scotland,2012,Madagascar,Madagascar,72.0,3.25,3,"tart, bright fruit, sour coffee",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
487,919,"Chocolate Tree, The",Scotland,2012,Peru,Peru,68.0,2.75,3,"sandy, sweet, cocoa",1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
488,919,"Chocolate Tree, The",Scotland,2012,Ecuador,Ecuador,82.0,2.5,3,"sandy, fruity, burnt",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
489,1121,"Chocolate Tree, The",Scotland,2013,Peru,Peru,70.0,3.75,2,"intense orange, floral notes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,1582,"Chocolate Tree, The",Scotland,2015,Peru,Maranon,69.0,3.75,3,"floral, orange, cocoa",1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
491,1582,"Chocolate Tree, The",Scotland,2015,Venezuela,Carenero Superior,80.0,3.75,2,"mild bitter, fruit, spice",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
492,2294,Chocolatoa,Belgium,2019,India,"Idukki Hills, GoGround, batch 0089",70.0,3.0,3,"nutty, honey, grassy",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,1219,Chocolats Privilege,Canada,2014,Mexico,Xoconusco,70.0,2.5,4,"fatty, vanilla, mass market",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
494,2080,Chocolibrium,U.S.A,2018,Guatemala,"Monte Grande Plantation, Coatepeque",76.0,2.75,2,"high astringent, fruit, roasty",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
495,2080,Chocolibrium,U.S.A,2018,Peru,Ucayali,70.0,2.75,2,"sandy, sweet",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
496,2080,Chocolibrium,U.S.A,2018,India,"Anamalai, Tamil Nadu",63.0,2.5,3,"sandy, tart, ham, sweet",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
497,117,Chocovic,Spain,2007,Blend,Maragda,70.0,3.0,4,"sweet, marshmallow",1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,117,Chocovic,Spain,2007,Ecuador,"Bolivar, Guaranda",71.0,2.5,4,"earthy, floral, mild bitter",1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
499,117,Chocovic,Spain,2007,Grenada,Guyave,71.0,2.5,4,"sweet, cardboard",1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,209,Chocovic,Spain,2008,Venezuela,Ocumare,71.0,3.5,4,"long lasting, cocoa base",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,439,Chocovic,Spain,2009,Blend,Kendari,60.0,3.25,4,"chewy, fudge-like, perfume",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
502,439,Chocovic,Spain,2009,Blend,Tarakan,75.0,3.25,4,"oily, grassy, minty",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
503,478,Chocovic,Spain,2010,Madagascar,Sambirano,71.0,3.5,4,"spicey, cocoa",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,478,Chocovic,Spain,2010,Mexico,Xoconusco,71.0,3.25,4,"earthy, sweet",1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
505,1522,Chocovivo,U.S.A,2015,Mexico,Tabasco,65.0,2.5,2,"coarse, sweet, sour, leathery",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
506,1522,Chocovivo,U.S.A,2015,Mexico,Tabasco,75.0,2.5,2,"gritty, mild bitter, off notes",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
507,377,Choklat,Canada,2009,Brazil,Brazilian,70.0,3.0,4,"oily, muted, fruity",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
508,377,Choklat,Canada,2009,Brazil,Brazilian,80.0,3.0,4,"roasty, tart, slight burnt",1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,377,Choklat,Canada,2009,Venezuela,Ocumare,70.0,3.0,4,"slow, fatty, subdued, nutty",1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
510,377,Choklat,Canada,2009,Mexico,"Porcelana, Tabasco",70.0,2.75,4,"fatty, cigarette butt, coffee",1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
511,377,Choklat,Canada,2009,Venezuela,Ocumare,80.0,2.5,4,"dry, ashey, medicinal",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
512,1149,Chokolat Elot (Girard),Martinique,2013,Martinique,Guadeloupe,42.0,2.75,4,"gritty, sweet, hot cocoa",0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
513,1832,Choocsol,Canada,2016,Mexico,"Chiapas, Lacandon Jungle, Oaxacom Mtn",75.0,3.25,3,"grainy, sweet, whole bean",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
514,2250,Christophe Toury,Peru,2018,Peru,"Ucayali, batch 1",70.0,2.75,2,"sweet, sandy, spicy",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
515,2226,Christopher Elbow,U.S.A,2018,Peru,Ucayali,75.0,3.75,3,"bold, spice, hit of anise",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
516,2310,Christopher Elbow,U.S.A,2019,Brazil,"Fazenda Camboa, 2017 harvest",70.0,4.0,3,"creamy, dried fruit, nutty",1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
517,2306,Christopher Elbow,U.S.A,2019,Dominican republic,Oko Caribe,72.0,3.75,3,"smooth, spicy, cocoa",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
518,2310,Christopher Elbow,U.S.A,2019,Ecuador,"Camino Verde, 2017 harvest",73.0,3.5,3,"rich cocoa, floral, acidic",1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
519,2310,Christopher Elbow,U.S.A,2019,Tanzania,"Kokoa Kamili, 2017 harvest",72.0,3.5,3,"basic cocoa, mild fruit, sweet",1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
520,2310,Christopher Elbow,U.S.A,2019,Costa rica,"Hacienda Azul, 2017 harvest",70.0,3.25,3,"cocoa, woody, basic",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
521,2314,Christopher Elbow,U.S.A,2019,Vietnam,"Vietnam, Marou 2017 harvest",72.0,3.0,3,"roasty, hammy, nutty",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,445,Chuao Chocolatier,U.S.A,2009,Venezuela,Choroni,61.0,3.0,5,"sweet, peanut butter",1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
523,486,Chuao Chocolatier (Pralus),U.S.A,2010,Venezuela,Chuao,77.0,2.75,3,"red berry, bitter, roasty, sour",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
524,227,Claudio Corallo,Sao tome,2008,Blend,"Terreiro Velho P., Sao Tome & Principe",75.0,3.75,3,"dry, sandy, cocoa, coffee",1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
525,209,Claudio Corallo,Sao tome,2008,Blend,Terreiro Velho P. w/ sugar crystals,80.0,3.0,3,"bitter, light lime, sour",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
526,470,Claudio Corallo,Sao tome,2010,Blend,"Terreiro Velho P., Sao Tome & Principe",73.5,3.75,2,"short, mild cocoa, mild fruit",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
527,1486,Cloudforest,U.S.A,2015,Ecuador,"Camino Verde P., Balao, Guayas, 2014, batch 1",73.0,3.5,2,"creamy, floral, bourbon",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
528,2474,Coco,Canada,2020,Peru,Ucayali,70.0,3.5,3,"balanced, anise, creamy",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
529,2402,Cocoa Carib,St. lucia,2019,St. lucia,St. Lucia,70.0,2.25,4,"raw, dirty, metallic, dry",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,1646,Coleman & Davis,U.S.A,2015,Madagascar,Sambirano,75.0,3.0,4,"berry, spices, smoke",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
531,1630,Condor,U.S.A,2015,Ecuador,Camino Verde,76.0,3.5,2,"bold, roasty, sticky, brownie",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
532,1916,Confluence,U.S.A,2016,Vietnam,"Tien Giang, 2015, batch 10-2-16",78.0,2.75,2,"woody, nutty, off sour note",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,196,Coppeneur,Germany,2007,Madagascar,"Sambirano, Menava P.",72.0,3.0,3,"creamy, woodsy, cocoa",1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
534,220,Coppeneur,Germany,2008,Mexico,"Porcelana, Tabasco, Mexico",72.0,3.0,3,"intense, tangy, berry, sour",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
535,220,Coppeneur,Germany,2008,Venezuela,"Porcelana, Venezuela",72.0,3.0,3,"lemon, sour, slight metallic",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
536,451,Coppeneur,Germany,2009,Venezuela,Chuao 70hr,70.0,3.75,3,"dark berry, winey",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
537,451,Coppeneur,Germany,2009,Venezuela,Chuao 100hr,70.0,3.5,3,"slow, less intense berry, nutty",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,445,Coppeneur,Germany,2009,Peru,"Porcelana, Apotequil",62.0,3.25,3,"woodsy, nutty",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
539,341,Coppeneur,Germany,2009,Peru,"Porcelana, Apotequil",72.0,3.0,3,"creamy, buttery, non descript",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540,470,Coppeneur,Germany,2010,Grenada,Grenada,72.0,3.25,3,coffee and cocoa,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,558,Coppeneur,Germany,2010,Jamaica,Jamaica,72.0,3.25,3,"oily, fatty, rum",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
542,558,Coppeneur,Germany,2010,Venezuela,Ocumare 61,72.0,3.25,3,"oily, coffee",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
543,478,Coppeneur,Germany,2010,Venezuela,Chuao,70.0,3.0,3,"fruity, bland",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
544,558,Coppeneur,Germany,2010,Trinidad,Trinidad,72.0,3.0,3,"dry, spicy, woody",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
545,558,Coppeneur,Germany,2010,Ecuador,"Los Rios, H. Iara",72.0,2.5,3,"harsh aroma, melon floral, off",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,821,Coppeneur,Germany,2012,Blend,"Uba Budo, Sao Tome & Principe",72.0,3.75,3,"creamy, nutty, cocoa",1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
547,813,Coppeneur,Germany,2012,Ghana,Ghana Puristique,85.0,3.5,3,"silky, minty",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
548,959,Coppeneur,Germany,2012,Madagascar,Madagascar,70.0,3.5,3,"sandy, sweet, tart red berry",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
549,1169,Coppeneur,Germany,2013,Ecuador,"Ecuador, Puristique",65.0,3.25,4,"oily, fragrant, spciy",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
550,1984,Coppeneur,Germany,2017,Ghana,Ghana,75.0,3.75,3,"oily, rich cocoa, nutty",1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
551,975,Cravve,Australia,2012,Papua new guinea,"Djual Island, batch 1712",75.0,3.5,3,"sandy, sweet, nutty",1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
552,971,Cravve,Australia,2012,Tanzania,"Tanzania, batch a1",75.0,3.25,3,"spice, roasty, off fatty note",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
553,975,Cravve,Australia,2012,Brazil,"Bahia, batch a1213",65.0,3.25,3,"sandy, sweet, smokey",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
554,975,Cravve,Australia,2012,Fiji,"Namau Village, N. Taileva P., batch a2812",67.0,3.25,3,"acidic, sweet, cucumber",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
555,975,Cravve,Australia,2012,Vanuatu,"Vanuatu, batch 2410",64.0,3.25,3,"sandy, sweet, spicy, roasty",1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
556,1335,Cravve,Australia,2014,Vanuatu,"Vanuatu, batch 2410",83.0,2.75,3,banana nut,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,1283,Cravve,Australia,2014,Papua new guinea,"New Ireland, batch 1702",70.0,2.5,3,"true to sugar, molasses",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
558,1736,Creo,U.S.A,2016,Ecuador,"""heirloom"", Arriba Nacional",73.0,3.75,3,"creamy, complex, fruity",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
559,1736,Creo,U.S.A,2016,Ecuador,"""heirloom"", Arriba Nacional",85.0,3.25,3,"oily, mild bitter, nutty, fruit",1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
560,2466,Crow and Moss,U.S.A,2020,Honduras,"Wampusirpi, batch 41",70.0,3.5,2,"banana, spicy, grassy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
561,2466,Crow and Moss,U.S.A,2020,Dominican republic,"Zorzal, batch 40",70.0,3.25,2,"deep cherry, earthy, rubbery",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
562,2466,Crow and Moss,U.S.A,2020,Colombia,"Aruaca, batch 39",70.0,3.25,2,"nutty, citrus",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
563,785,Daintree,Australia,2011,Australia,"Daintree Estates, N. Queensland",70.0,3.25,5,"vanilla, banana, citrus",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
564,1654,Daintree,Australia,2015,Australia,Goodman Estate,70.0,2.75,3,"sandy, candy like vanilla, off",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
565,1928,Dalloway,U.S.A,2017,Dominican republic,"Dominican Republic, batch 7",72.0,2.75,2,"hammy, sour, astringent",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
566,1610,Damson,U.k.,2015,Ecuador,Los Rios,70.0,3.5,3,"floral, banana",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
567,1610,Damson,U.k.,2015,Trinidad,Robson Estate,70.0,3.0,3,"floral, sour, synthetic, off",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
568,1666,Damson,U.k.,2015,Nicaragua,O'Payo,70.0,2.75,3,"oily, grapes, pungent",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
569,1666,Damson,U.k.,2015,Grenada,Crayfish Bay aka Non Pariel Estate,70.0,2.25,3,"off, pungent, intense",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
570,2064,Damson,U.k.,2018,Blend,"Angel Bar, Nicaragua, Madagascar",65.0,2.5,4,"sweet, vinegar",1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
571,915,Dandelion,U.S.A,2012,Dominican republic,"Elvesia, 2011",70.0,3.75,2,"spicy, fudgey",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
572,805,Dandelion,U.S.A,2012,Colombia,Colombian,70.0,3.25,2,"grassy, green, candy spice",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,805,Dandelion,U.S.A,2012,Costa rica,Upala,70.0,3.0,2,"dried fruit, tannic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
574,1085,Dandelion,U.S.A,2013,Venezuela,"Mantuano, 2012, batch 1",70.0,3.5,2,"roasty, oreo shell, coffee",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,1153,Dandelion,U.S.A,2013,Papua new guinea,"Papua New Guinea, batch 1",70.0,3.5,2,"mild smoke, raspberry, cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
576,1026,Dandelion,U.S.A,2013,Venezuela,"Patanemo, batch 3",70.0,3.25,2,"licorice, sour, rich cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
577,1026,Dandelion,U.S.A,2013,Venezuela,"Cumboto, farmer Jose Lugo, batch 1",70.0,2.75,2,"acidic, sour, cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
578,1387,Dandelion,U.S.A,2014,Dominican republic,"San Francisco de Macoris, Cibao region",70.0,3.75,2,"cherry, rich choco",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
579,1219,Dandelion,U.S.A,2014,Belize,Maya Mountain,70.0,3.5,2,"heavy roast, blackberry",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
580,1295,Dandelion,U.S.A,2014,Ecuador,"Camino Verde P., Balao, Guayas, 2013",70.0,3.5,2,"gummy, nutty, bourbon",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,1303,Dandelion,U.S.A,2014,Liberia,Buto,70.0,2.75,2,"roasty, spicy, nutty",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
582,1446,Dandelion,U.S.A,2015,Belize,"Maya Mtn., Break Bar- Snark",70.0,3.0,2,"intense, roasty, coffee, raisin",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
583,1816,Dandelion,U.S.A,2016,Dominican republic,"Zorzal Reserva, 2015 H., Kerchner",70.0,3.75,2,"cherry, rich choco",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
584,2024,Dandelion,U.S.A,2017,Costa rica,"Hacienda Azul, 2016 Harvest",70.0,3.0,2,"cocoa, sour, toffee, earthy",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
585,2178,Dandelion,U.S.A,2018,India,"Anamalai, 2017 harvest",70.0,3.5,2,"ripe orange, citrus",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
586,2178,Dandelion,U.S.A,2018,Honduras,"WAPU, La Mosquitia, 2017 harvest",70.0,3.25,2,"nutty, moderate acidity",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,2178,Dandelion,U.S.A,2018,Sierra leone,"Gola Rainforest, 2017 harvest",70.0,3.0,2,"vegetal, high astringency",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,2386,Dandelion,U.S.A,2019,Vietnam,"Ben Tre, 2018 Harvest",70.0,3.5,2,"green apple, sticky",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
589,654,Dandelion (aka Brower Ave),U.S.A,2011,Dominican republic,Dominican Republic,70.0,3.25,2,"grassy, fruity, brownie",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590,654,Dandelion (aka Brower Ave),U.S.A,2011,Madagascar,Madagascar,70.0,3.25,2,"brownie, red berry",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
591,654,Dandelion (aka Brower Ave),U.S.A,2011,Tanzania,Tanzania,70.0,3.25,2,cocoa flavor dominates,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,423,Danta,Guatemala,2009,Guatemala,Las Acacias E.,60.0,3.25,4,"wood, holiday spice, soap",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
593,423,Danta,Guatemala,2009,Guatemala,Las Acacias E.,75.0,3.0,4,"dark woody, plum, astringent",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,661,Danta,Guatemala,2011,Guatemala,Los Ujuxtes,60.0,3.5,4,"oily, dried fruit, vanilla",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
595,987,Danta,Guatemala,2012,Guatemala,Las Acacias E.,70.0,4.0,2,"sweet spice, floral",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
596,987,Danta,Guatemala,2012,Guatemala,Los Ujuxtes,70.0,3.75,2,spicy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
597,987,Danta,Guatemala,2012,Madagascar,Sambirano,70.0,3.75,2,"oily, toffee, hints of fruit",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
598,991,Danta,Guatemala,2012,Guatemala,"Oscuro, Finca Chimelb",70.0,3.25,2,"nutty, ashey, spicy pepper",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
599,987,Danta,Guatemala,2012,Venezuela,Chuao,75.0,3.0,4,"gummy, fatty, caramel",1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
