,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,cocoa_butter,vanilla_have_not_vanilla,vanilla,vanilla_have_vanilla,lecithin,salt,sugar,sweetener_without_sugar,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey,company_continent,origin_continent
672,135,Domori,Italy,2007,Venezuela,Granella,60.0,3.25,2,"mild spice, licorice",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,SA
673,272,Domori,Italy,2008,Blend,Ilblend,70.0,3.75,2,"sticky, olive",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,EU,Unknown
674,272,Domori,Italy,2008,Blend,Blend No. 1,78.0,3.5,2,"sticky, grassy, coffee",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,EU,Unknown
675,227,Domori,Italy,2008,Venezuela,"Carupano, H. San Jose",70.0,3.0,2,"cucumber, hot spices",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,SA
676,272,Domori,Italy,2008,Colombia,Teyuna,70.0,3.0,2,"creamy, woody, earthy",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,EU,SA
677,470,Domori,Italy,2010,Venezuela,"Chuao, Hacienda San Jose",70.0,3.0,2,"subtle, caramel, sour milk",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,EU,SA
678,693,Domori,Italy,2011,Venezuela,"Canoabo, Hacienda San Jose",70.0,3.5,2,"smooth, intense, smoke, nut",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,EU,SA
679,863,Domori,Italy,2012,Venezuela,Guasare,70.0,3.75,2,"creamy, coffee, caramel",0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,SA
680,863,Domori,Italy,2012,Tanzania,Morogoro,70.0,3.5,2,"sticky, nutty",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,EU,AF
681,1672,Domori,Italy,2015,Ecuador,Hacienda Victoria,70.0,3.75,2,"floral, well developed, creamy",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,EU,SA
682,1672,Domori,Italy,2015,Venezuela,Ocumare 77,70.0,3.75,2,"nutty, strawberry, creamy",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,EU,SA
683,2040,Domori,Italy,2018,Tanzania,Tanzania,70.0,4.0,2,"creamy, sticky, fruit",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,EU,AF
684,1676,Dormouse,United Kingdom,2015,Colombia,"Colombia, Batch 9",80.0,2.75,3,"bitter, molasses, marshmallow",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,EU,SA
685,1676,Dormouse,United Kingdom,2015,Madagascar,"Madagascar, Batch 8",77.0,2.75,3,"fruity, molasses",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,EU,AF
686,1672,Dormouse,United Kingdom,2015,Venezuela,"Rio Caribe, Batch 7",70.0,2.5,3,"burnt rubber, molasses",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,EU,SA
687,1880,Dormouse,United Kingdom,2016,Grenada,Non Pariel Estate,75.0,2.75,3,"licorice, molasses, rubber",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,EU,NA
688,2052,Dormouse,United Kingdom,2018,Guatemala,"Verapaz, batch 254",72.0,3.5,3,"near perfect shine, cocoa",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,NA
689,2096,Dormouse,United Kingdom,2018,Peru,"Piura, batch 274",80.0,3.5,2,"molasses, fruit",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,EU,SA
690,2052,Dormouse,United Kingdom,2018,Philippines,"Kablon Farm, batch 242",71.5,2.75,3,molasses notes from sugar,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,AS
691,2390,Double Spiral,United States,2019,Dominican republic,Hispaniola,75.0,3.0,2,"dry, cocoa, grassy, spicy",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
692,2390,Double Spiral,United States,2019,Tanzania,Kokoa Kamili,70.0,2.75,2,"dry, sour, sweet, mild fruit",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,AF
693,2390,Double Spiral,United States,2019,Dominican republic,Oko Caribe,75.0,2.5,2,"dry, earthy, walnut",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
694,516,Duffy's,United Kingdom,2010,Ecuador,"Corazon del Ecuador, Calceta beans",72.0,3.75,3,"rich cocoa, fruity, strong floral",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EU,SA
695,523,Duffy's,United Kingdom,2010,Peru,Star of Peru,70.0,3.75,3,"dark forest berry, spice",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,EU,SA
696,516,Duffy's,United Kingdom,2010,Panama,Panama,70.0,3.5,3,caramel and cocoa,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,NA
697,523,Duffy's,United Kingdom,2010,Ecuador,Star of Ecuador,70.0,2.5,3,"chalky, bread, dirt",1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,EU,SA
698,623,Duffy's,United Kingdom,2011,Honduras,"Indio Rojo, Xoco",72.0,3.75,3,"dried fruit, grapes, sour",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,EU,NA
699,661,Duffy's,United Kingdom,2011,Dominican republic,Dominican Republic,65.0,3.5,3,"heavy roast, woody, berry",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,EU,NA
700,765,Duffy's,United Kingdom,2011,Venezuela,Ocumare,71.0,3.5,3,intense cocoa,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,EU,SA
701,697,Duffy's,United Kingdom,2011,Nicaragua,"Nicaliso, Xoco",71.0,3.25,3,"intense, almond, coffee",1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,EU,NA
702,697,Duffy's,United Kingdom,2011,Panama,"Bocas del Toro, Tierra Oscura",72.0,3.0,3,"licorice, leathery",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,NA
703,923,Duffy's,United Kingdom,2012,Venezuela,Ocumare,72.0,3.75,3,"creamy, nutty",1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,SA
704,1331,Duffy's,United Kingdom,2014,Nicaragua,"Rico Rugoso, Xoco",76.0,3.75,4,"black pepper, rich, intense",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,EU,NA
705,1331,Duffy's,United Kingdom,2014,Nicaragua,"Chuno, Xoco",70.0,3.5,4,"sandy, full bodied, spicy",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,EU,NA
706,1662,Duffy's,United Kingdom,2015,Guatemala,"Rio Dulce, Xoco",70.0,4.0,4,"intense, spicy, butterscotch",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,EU,NA
707,1964,Duffy's,United Kingdom,2017,Nigeria,Eti-Oni,70.0,2.75,4,candy like off flavor,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,AF
708,2100,Duffy's,United Kingdom,2018,Guatemala,Mayan Red,80.0,3.25,4,"intense earthy, cocoa, roasty",1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,EU,NA
709,2366,Duffy's,United Kingdom,2019,Philippines,South Cotabato,70.0,3.5,4,"cocoa, honey, watery, sweet",1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,AS
710,1506,Dulcinea,United States,2015,Dominican republic,"Dominican Republic, batch 1507",70.0,3.25,2,"coarse, earthy, mild banana",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
711,1630,Durci,United States,2015,Ecuador,Corona Arriba,70.0,4.0,3,blackberry and cinnamon,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
712,1626,Durci,United States,2015,Peru,"Maranon, Joya Rara",70.0,3.5,3,"sandy, orange, butterscotch",1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,SA
713,1626,Durci,United States,2015,Venezuela,"Rio Caribe, Tepui Treasure",70.0,3.5,3,"fatty, roasty, intense brownie",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,SA
714,1630,Durci,United States,2015,Dominican republic,Taino Secret,70.0,3.25,3,"dates, acidic, rich cocoa",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
715,1630,Durci,United States,2015,Venezuela,"Carenero, Empyrean Sabor",70.0,3.25,3,"cherry, earthy, tobacco",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,SA
716,2040,Durci,United States,2018,Peru,Piura Blanco,70.0,4.0,3,"smoth, dense, grape",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
717,1343,East Van Roasters,Canada,2014,Dominican republic,"Dominican Republic, batch DR113",70.0,3.75,3,"spicy, cocoa",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
718,1343,East Van Roasters,Canada,2014,Madagascar,"Madagascar, batch M132",70.0,3.5,3,ultra fruity,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,AF
719,1343,East Van Roasters,Canada,2014,Peru,"Peru, batch P116",70.0,3.25,3,"waxy, spicy, tobacco",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,SA
720,1812,Eau de Rose,Canada,2016,Colombia,Tumaco,70.0,3.25,3,"dried fruit, strong floral",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,SA
721,1812,Eau de Rose,Canada,2016,Colombia,Arauca,70.0,3.25,3,"mild, dried fruit, chocolate",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,SA
722,919,Eclat (Felchlin),United States,2012,Peru,"Maranon, Good & Evil, w/ nibs",72.0,2.75,3,"buttery, burlap",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
723,2358,Eclat (Fruition),United States,2019,Peru,"NOE, nacional/criollo, batch 1",80.0,3.5,2,"nutty, almond butter",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
724,1876,Edelmond,Germany,2016,Venezuela,Porcelana,68.0,3.0,2,"dry, gritty, cardboard, nutty",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU,SA
725,252,El Ceibo,Bolivia,2008,Bolivia,Alto Beni,71.0,2.75,4,"lemon, tart, burnt, chemical",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SA,SA
726,709,El Ceibo,Bolivia,2011,Bolivia,"Alto Beni, Covendo Region",75.0,3.75,4,"nutty, rich, red berry",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,SA,SA
727,32,El Rey,Venezuela,2006,Venezuela,"Carenero Superior, Gran Saman",70.0,2.75,5,"gritty, chalky, earthy, sour",1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,SA,SA
728,206,El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Mijao",61.0,3.0,5,"muted, cherry, banana",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SA,SA
729,206,El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Apamate",74.0,2.5,5,"sandy, banana, sour",1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,SA,SA
730,206,El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Bucare",58.0,2.5,5,"gritty, sweet, banana, smoke",1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,SA,SA
731,439,El Rey,Venezuela,2009,Venezuela,"Rio Caribe, Macuro",70.0,3.0,5,"sandy, bold, cherry, peanut butter",1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,SA,SA
732,439,El Rey,Venezuela,2009,Venezuela,"Rio Caribe, Cariaco",60.5,2.75,5,"very sweet, marshmallow",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SA,SA
733,1662,El Rey,Venezuela,2015,Venezuela,San Joaquin,70.0,3.75,5,"spicy, caramel, vanilla",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,SA,SA
734,2382,Eldora,United States,2019,Guatemala,"Polochic, batch 711",70.0,3.5,3,"cocoa, fig notes",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
735,1137,Emerald Estate,Saint Lucia,2013,Saint Lucia,Emerald Estate,70.0,3.25,2,"sandy, tannic, earthy",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA
736,1137,Emerald Estate,Saint Lucia,2013,Saint Lucia,Emerald Estate,60.0,2.75,2,"low refinement, too sweet",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
737,1454,Emily's,Japan,2015,Peru,Peru,78.0,3.5,3,"brownine, nutty",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS,SA
738,1450,Emily's,Japan,2015,Venezuela,Patanemo,79.0,3.0,3,"coarse, woody, roasty",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,AS,SA
739,2108,Encuentro,France,2018,Haiti,Pisa w/ nibs,70.0,3.5,2,"simple, mild cocoa, fruit",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EU,NA
740,2108,Encuentro,France,2018,Guatemala,Asochivite,70.0,3.5,2,"spicy, sweet",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,EU,NA
741,2118,Encuentro,France,2018,Madagascar,Bejofo,70.0,3.5,2,"fruity, roasty",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EU,AF
742,2114,Encuentro,France,2018,Dominican republic,Oko Caribe,70.0,3.25,2,"earthy, floral, cocoa",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,EU,NA
743,1916,ENNA,United States,2016,Honduras,"Wampusirpi, batch 007",75.0,3.25,2,"carrots, heavy roast",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
744,2198,ENNA,United States,2018,Vietnam,"Ben Tre, batch 77",72.0,3.0,2,"intens, brownie, spicy, metal",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,AS
745,2350,ENNA,United States,2019,Trinidad and Tobago,"Maiden Voyage Estate, Herbert Pasqual",72.0,3.5,3,"muddy, rainins, nut, rubbery",1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
746,2350,ENNA,United States,2019,Tanzania,Kokoa Kamili,80.0,3.0,3,"fruit, dirty",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,AF
747,2350,ENNA,United States,2019,Sierra leone,Gola Rainforest,70.0,2.5,3,"dirty, earthy, burnt, honey",1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,AF
748,1205,Erithaj (A. Morin),France,2014,Vietnam,Ben Tre,70.0,3.25,3,"spicy, green, long, intense",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,EU,AS
749,1209,Erithaj (A. Morin),France,2014,Vietnam,"Ba Lai, Mekong Delta",74.0,3.25,3,"grit, smoke, wood, blackberry",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,EU,AS
750,1209,Erithaj (A. Morin),France,2014,Vietnam,Ham Luong,80.0,3.0,3,"mild bitter, smoke, hammy",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EU,AS
751,252,Escazu,United States,2008,Venezuela,Ocumare,72.0,3.0,4,"woody, cocoa",1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,SA
752,423,Escazu,United States,2009,Venezuela,Carenero Superior,81.0,3.5,4,"hazelnut, fruit, slight bitter",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,SA
753,431,Escazu,United States,2009,Blend,"Carenero, Guapiles, Ocumare blend",74.0,2.75,4,"sweet, vanilla, sticky",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,Unknown
754,414,Escazu,United States,2009,Costa rica,Guapiles,65.0,2.0,4,"sticky, slight plum, medicinal",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
755,903,Escazu,United States,2012,Venezuela,Rio Caribe,70.0,2.75,4,"nutty, ginger, off notes",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,SA
756,666,Ethel's Artisan (Mars),United States,2011,Blend,Red Vanilla,62.0,2.75,4,"sweet, vanilla, mild banana",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,Unknown
757,666,Ethel's Artisan (Mars),United States,2011,Blend,"Peru, Madagascar",55.0,2.5,4,"gritty, overyly sweet, fruit punch",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,Unknown
758,666,Ethel's Artisan (Mars),United States,2011,Trinidad and Tobago,Trinidad,55.0,2.5,4,"grits, very sweet, banana",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA
759,666,Ethel's Artisan (Mars),United States,2011,Venezuela,Porcelana,70.0,2.5,4,"strong vanilla, strawberry, nut",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,SA
760,672,Ethel's Artisan (Mars),United States,2011,Blend,"Venezuela, Trinidad",62.0,2.5,4,"gritty, sweet, vanilla, woody",1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,NA,Unknown
761,1275,Ethereal,United States,2014,Dominican republic,Dominican Republic,80.0,3.75,3,"coarse, mild bitter, raisin",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
762,1275,Ethereal,United States,2014,Ecuador,Ecuador,80.0,3.5,3,"spicy, roasty, mild bitter",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,SA
763,1275,Ethereal,United States,2014,Belize,Belize,80.0,3.0,3,"mild fruit, earthy",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
764,2142,Ethereal,United States,2018,Guatemala,Guatemala,80.0,3.5,3,prominent plum note,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
765,2450,Exquisito,United States,2019,Peru,"Maranon, Fortunato",73.0,3.0,3,dominated by heavy roast,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
766,565,Fearless (AMMA),United States,2010,Brazil,"Monte Alegre, D. Badaro, Raw, Organic",75.0,2.75,2,"perfume, floral, vanilla",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,SA
767,1732,Feitoria Cacao,Portugal,2016,Jamaica,Blue Mountain,76.0,3.0,2,"roasty, spicy, nutty",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,EU,NA
768,1736,Feitoria Cacao,Portugal,2016,Belize,Maya Mountain,76.0,2.75,2,"metallic, off notes, powdery",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU,NA
769,1736,Feitoria Cacao,Portugal,2016,Venezuela,Cuyagua,76.0,2.5,2,"fatty, sandy, nutty, off notes",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,EU,SA
770,56,Felchlin,Switzerland,2006,Bolivia,"Alto Beni, Cru Savage",68.0,4.0,5,"complex, raspberry, cocoa",1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EU,SA
771,48,Felchlin,Switzerland,2006,Ecuador,Arriba,72.0,3.5,5,"fatty, rich, spice, nutty",1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,EU,SA
772,48,Felchlin,Switzerland,2006,Madagascar,"Madagascar, Grand Cru",64.0,3.0,5,"basic cocoa, short length",1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,AF
773,48,Felchlin,Switzerland,2006,Venezuela,Maracaibo Clasificado,65.0,3.0,5,"creamy, floral, complex",1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,EU,SA
774,105,Felchlin,Switzerland,2006,Dominican republic,Elvesia P.,74.0,3.0,5,"creamy, roasty, cocoa",1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,NA
775,105,Felchlin,Switzerland,2006,Blend,Supremo- SF,62.0,2.0,5,"malitol, cocoa",1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,Unknown
776,494,Felchlin,Switzerland,2010,Grenada,Grenada,58.0,3.5,5,"spicey, marshmallow",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,NA
777,1283,Finca,United States,2014,Dominican republic,Dominican Republic,70.0,3.25,3,"sandy, sweet, mild fruit",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA
778,1283,Finca,United States,2014,Dominican republic,Dominican Republic,80.0,3.0,3,"molasses, licorice, bitter",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA
779,1287,Finca,United States,2014,Dominican republic,Dominican Republic,85.0,2.5,3,"intense, molasses, bitter",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA
780,1283,Finca,United States,2014,Puerto rico,Puerto Rico,65.0,2.25,3,"intense, molasses, sweet",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA
781,2486,Finnia,Canada,2020,Blend,"Ucayali (Peru), Papua New G., Tabasco (Mexico)",70.0,3.25,3,"fruit, cocoa, fatty",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,Unknown
782,2478,Finnia,Canada,2020,Mexico,Mexico,70.0,3.0,3,"banana, bland, sour, off",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA
783,2474,Finnia,Canada,2020,Honduras,Honduras,70.0,2.75,3,"off, hammy, roasty",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
784,2482,Finnia,Canada,2020,Colombia,"Chigorodo, batch 001",70.0,2.75,3,"nutty, melon, vinegar",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,SA
785,2398,Firetree,United Kingdom,2019,Vanuatu,Malekula Island,72.0,3.75,4,"cherry, cocoa, creamy",1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,EU,OC
786,2394,Firetree,United Kingdom,2019,Papua new guinea,Karkar Island,72.0,3.5,4,"caramel, acidic, creamy",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,EU,OC
787,2398,Firetree,United Kingdom,2019,Solomon islands,Guadalcanal,69.0,3.5,4,"plums, cocoa",1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,OC
788,2398,Firetree,United Kingdom,2019,Philippines,Mindanao Island,73.0,3.25,4,"creamy, honey, mild hammy",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,AS
789,2150,Five (5)Mile,United States,2018,Dominican republic,"Oko Caribe, San Fran. De Mac.,batch A",75.0,3.5,2,"roasty, simple",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
790,2154,Five (5)Mile,United States,2018,Colombia,"Tumaco, batch 23abc",75.0,3.0,2,"high acidity, bitter, nutty",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,SA
